,description.languages,activity,sector,location.country,location.town,borrowers.gender,borrowers.pictured,terms.disbursal_currency,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,delinquent,journal_totals.entries,terms.loan_amount,duration,status
1977,en,Cattle,Agriculture,Cambodia,Sya Village,F,TRUE,KHR,partner,partner,FALSE,1.0,500,402.0,paid
1978,en,Manufacturing,Manufacturing,Azerbaijan,Absheron Region,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,381.0,paid
1979,en,Tailoring,Services,Tajikistan,Dushanbe,F,TRUE,USD,partner,none,FALSE,2.0,600,380.0,paid
1980,en,Teaching and Schools,Education,Dominican Republic,"San Isidro, Community Of Santo Domingo",F,TRUE,DOP,partner,partner,TRUE,1.0,975,,defaulted
1981,,Retail,Retail,Bolivia,El Alto,M,TRUE,BOB,partner,partner,FALSE,2.0,200,388.0,paid
1982,,Retail,Retail,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,2.0,1100,391.0,paid
1983,en,Motorcycle Transport,Transportation,Cambodia,Kandal Steung District,F,TRUE,USD,partner,none,FALSE,2.0,600,512.0,paid
1984,en,Weaving,Arts,Cambodia,Khsach Kandal District,F,TRUE,USD,partner,none,FALSE,2.0,1000,505.0,paid
1985,,Food Production/Sales,Food,Viet Nam,Ninh Giang,F,TRUE,VND,partner,partner,FALSE,1.0,600,380.0,paid
1986,,Retail,Retail,Senegal,Ziguinchor,F,TRUE,XOF,lender,partner,FALSE,2.0,1200,222.0,paid
1987,,Arts,Arts,Peru,"Juli, Chucuito - Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,200,142.0,paid
1988,,Furniture Making,Manufacturing,Nicaragua,Bluefields,M,TRUE,USD,lender,none,FALSE,2.0,450,384.0,paid
1989,,Retail,Retail,Senegal,"Karsia, Kolda",F,TRUE,XOF,lender,partner,FALSE,1.0,850,246.0,paid
1990,,Livestock,Agriculture,Senegal,Mboul,M,TRUE,XOF,partner,partner,FALSE,2.0,1725,397.0,paid
1991,en,Cosmetics Sales,Retail,Ghana,Koforidua,F,TRUE,GHS,partner,partner,FALSE,2.0,925,299.0,paid
1992,en,Clothing Sales,Clothing,Ghana,Koforidua,F,TRUE,GHS,partner,partner,FALSE,2.0,925,260.0,paid
1993,en,Food,Food,Nepal,Kulashwor,F,TRUE,NPR,partner,partner,FALSE,1.0,225,390.0,paid
1994,en,Milk Sales,Food,Pakistan,Pakpattan,F,TRUE,PKR,partner,partner,FALSE,1.0,1025,489.0,paid
1995,en,Poultry,Agriculture,Pakistan,Kasur,F,TRUE,PKR,partner,partner,FALSE,1.0,625,478.0,paid
1996,en,Shoe Sales,Retail,Pakistan,Kasur,F,TRUE,PKR,partner,partner,FALSE,1.0,475,484.0,paid
1997,,Retail,Retail,Tajikistan,Khujand,M,TRUE,TJS,partner,partner,FALSE,1.0,300,204.0,paid
1998,,Retail,Retail,Paraguay,Ita,F,TRUE,PYG,partner,partner,FALSE,1.0,3125,165.0,paid
1999,en,Taxi,Transportation,Azerbaijan,Khirdalan Town,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,385.0,paid
2000,,Construction,Construction,Mozambique,"Catembe, Maputo",F,TRUE,MZN,partner,partner,FALSE,1.0,850,531.0,paid
2001,en,Weaving,Arts,Cambodia,Muk Kampoul District,F,TRUE,USD,partner,none,FALSE,3.0,300,532.0,paid
2002,,General Store,Retail,Togo,Wome,F,TRUE,XOF,partner,partner,FALSE,1.0,625,345.0,paid
2003,,Transportation,Transportation,Bolivia,,M,TRUE,USD,partner,none,FALSE,2.0,300,257.0,paid
2004,,Taxi,Transportation,Nicaragua,Managua,M,TRUE,NIO,partner,partner,FALSE,2.0,650,393.0,paid
2005,,Cafe,Food,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,1.0,325,199.0,paid
2006,en,Carpentry,Construction,Togo,Agoe,M,TRUE,XOF,partner,partner,TRUE,1.0,250,,defaulted
2007,en,Fruits & Vegetables,Food,Nepal,Bholdhoka,F,TRUE,NPR,partner,partner,FALSE,1.0,150,388.0,paid
2008,en,Food Market,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,500,258.0,paid
2009,,Services,Services,Bolivia,,F,TRUE,USD,partner,none,FALSE,1.0,2675,213.0,paid
2010,,Restaurant,Food,Peru,Pucallpa,M,TRUE,PEN,partner,partner,FALSE,1.0,625,225.0,paid
2011,,Wholesale,Wholesale,Peru,Pucallpa,M,TRUE,PEN,partner,partner,FALSE,1.0,1200,217.0,paid
2012,en,Motorcycle Transport,Transportation,Cambodia,Kandal Steung District,M,TRUE,USD,partner,none,FALSE,3.0,300,503.0,paid
2013,,Farming,Agriculture,Peru,"Cuturapi, Yunguyo - Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,375,165.0,paid
2014,,Animal Sales,Agriculture,Peru,"Cuturapi, Yunguyo - Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,375,165.0,paid
2015,,Food Production/Sales,Food,Peru,Yunguyo-puno,F,TRUE,PEN,partner,partner,FALSE,1.0,375,165.0,paid
2016,en,Pigs,Agriculture,Cambodia,Trapaing Ronas Village,F,TRUE,KHR,partner,partner,FALSE,1.0,375,408.0,paid
2017,en,Food Production/Sales,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,500,258.0,paid
2018,en,Barber Shop,Services,Lebanon,Borj Barajneh,M,TRUE,USD,partner,none,FALSE,1.0,1000,339.0,paid
2019,en,Used Clothing,Clothing,Tanzania,Mbeya,F,TRUE,TZS,partner,partner,FALSE,2.0,350,197.0,paid
2020,es,General Store,Retail,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,2.0,375,252.0,paid
2021,en,Cloth & Dressmaking Supplies,Retail,Nepal,Koteshwor,F,TRUE,NPR,partner,partner,FALSE,3.0,300,410.0,paid
2022,,Charcoal Sales,Retail,Mali,Fana Koulikoro,F,TRUE,XOF,partner,partner,FALSE,2.0,725,223.0,paid
2023,,Clothing Sales,Clothing,Senegal,Ziguinchor,F,TRUE,XOF,lender,partner,FALSE,1.0,725,306.0,paid
2024,,Internet Cafe,Services,Peru,Callería - Ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,550,195.0,paid
2025,,Retail,Retail,Peru,Yarinacocha - Ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,375,195.0,paid
2026,,General Store,Retail,Peru,Callería - Ucayali,F,TRUE,PEN,partner,partner,FALSE,1.0,650,195.0,paid
2027,en,Cereals,Food,Tanzania,Mbeya,F,TRUE,TZS,partner,partner,FALSE,2.0,275,197.0,paid
2028,en,Cereals,Food,Tanzania,Mbeya,F,TRUE,TZS,partner,partner,FALSE,2.0,275,195.0,paid
2029,en,Grocery Store,Food,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,175,346.0,paid
2030,en,Poultry,Agriculture,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,346.0,paid
2031,en,Retail,Retail,Peru,,F,TRUE,PEN,partner,partner,FALSE,2.0,575,162.0,paid
2032,en,Food Production/Sales,Food,Peru,,F,TRUE,PEN,partner,partner,FALSE,1.0,550,221.0,paid
2033,en,Cafe,Food,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,875,327.0,paid
2034,,Food Production/Sales,Food,Tajikistan,Fayzabad,F,TRUE,TJS,partner,partner,FALSE,1.0,450,396.0,paid
2035,,Spare Parts,Retail,Tajikistan,Vahdat,M,TRUE,TJS,partner,partner,FALSE,1.0,450,407.0,paid
2036,,Retail,Retail,Tajikistan,Tursun-zoda,F,TRUE,TJS,partner,partner,FALSE,1.0,450,397.0,paid
2037,en,Food Production/Sales,Food,Paraguay,Asunción,M,TRUE,PYG,partner,partner,FALSE,1.0,1050,401.0,paid
2038,en,Traveling Sales,Retail,Paraguay,Carapegua,M,TRUE,PYG,partner,partner,FALSE,1.0,525,385.0,paid
2039,en,Retail,Retail,Paraguay,Carapegua,F,FALSE,PYG,partner,partner,FALSE,1.0,2700,147.0,paid
2040,,Livestock,Agriculture,Tajikistan,Isfara,M,TRUE,TJS,partner,partner,FALSE,1.0,1200,185.0,paid
2041,en,Movie Tapes & DVDs,Retail,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,3.0,875,257.0,paid
2042,en,Livestock,Agriculture,Pakistan,Arifwala,F,TRUE,PKR,partner,partner,FALSE,1.0,675,473.0,paid
2043,en,Farming,Agriculture,Cambodia,Siem Reap,F,TRUE,USD,partner,none,FALSE,2.0,200,337.0,paid
2044,,General Store,Retail,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,2.0,900,47.0,paid
2045,en,Wholesale,Wholesale,Pakistan,Chichawatni,F,TRUE,PKR,partner,partner,FALSE,1.0,1125,450.0,paid
2046,,General Store,Retail,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,1.0,475,220.0,paid
2047,en,Weaving,Arts,Cambodia,Muk Kampoul District,F,TRUE,USD,partner,none,FALSE,2.0,500,520.0,paid
2048,en,Flowers,Agriculture,Cambodia,Pon-nhea Leu District,F,TRUE,USD,partner,none,FALSE,2.0,1000,518.0,paid
2049,en,Fuel/Firewood,Retail,Tajikistan,Shahrituz,F,TRUE,TJS,partner,partner,FALSE,2.0,100,161.0,paid
2050,,Construction,Construction,Mozambique,"Catembe, Maputo",F,TRUE,MZN,partner,partner,FALSE,1.0,425,524.0,paid
2051,,General Store,Retail,Mexico,"San Juanito, Chihuahua",F,TRUE,MXN,partner,partner,FALSE,1.0,500,233.0,paid
2052,,Sewing,Services,Mexico,"Tampico, Tamaulipas",F,TRUE,MXN,partner,partner,FALSE,1.0,800,215.0,paid
2053,en,Sewing,Services,Peru,,F,TRUE,PEN,partner,partner,FALSE,2.0,375,158.0,paid
2054,,Bakery,Food,Peru,Carabayllo-lima,F,TRUE,PEN,partner,partner,FALSE,1.0,150,162.0,paid
2055,en,Poultry,Agriculture,Bosnia and Herzegovina,Kolesija,F,TRUE,BAM,partner,partner,FALSE,1.0,825,477.0,paid
2056,,Crafts,Arts,Senegal,Ziguinchor,M,TRUE,XOF,partner,partner,FALSE,1.0,975,408.0,paid
2057,en,Fish Selling,Food,Uganda,Lugazi,F,TRUE,UGX,partner,partner,FALSE,2.0,3950,145.0,paid
2058,,Retail,Retail,Togo,Agoe,F,TRUE,XOF,partner,partner,FALSE,2.0,750,328.0,paid
2059,,Agriculture,Agriculture,Viet Nam,Me Linh,F,TRUE,VND,partner,partner,FALSE,1.0,600,426.0,paid
2060,en,Printing,Services,Azerbaijan,Khachmaz Region,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,336.0,paid
2061,,Poultry,Agriculture,Viet Nam,Hung Nguyen,F,TRUE,VND,partner,partner,FALSE,1.0,725,415.0,paid
2062,,Fruits & Vegetables,Food,Peru,Yunguyo-puno,F,TRUE,PEN,partner,partner,FALSE,1.0,250,150.0,paid
2063,,Clothing,Clothing,Togo,Assahoun,F,TRUE,XOF,partner,partner,FALSE,1.0,850,386.0,paid
2064,,Services,Services,Viet Nam,Kim Dong,F,TRUE,VND,partner,partner,FALSE,1.0,1150,415.0,paid
2065,en,Fish Selling,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,500,238.0,paid
2066,en,Upholstery,Services,Dominican Republic,Puerto Plata,F,TRUE,DOP,partner,partner,FALSE,2.0,1600,212.0,paid
2067,en,Retail,Retail,Sierra Leone,Makeni,M,TRUE,SLL,partner,partner,FALSE,2.0,1700,337.0,paid
2068,,Clothing Sales,Clothing,Nicaragua,Leon,M,TRUE,NIO,partner,partner,FALSE,2.0,500,378.0,paid
2069,,Bakery,Food,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,1.0,375,210.0,paid
2070,,Food Production/Sales,Food,Peru,"Victor Larco, Trujillo - La Libertad",F,TRUE,PEN,partner,partner,FALSE,1.0,300,206.0,paid
2071,,Butcher Shop,Food,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,2.0,625,388.0,paid
2072,,Animal Sales,Agriculture,Peru,"Zepita, Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,375,149.0,paid
2073,,Animal Sales,Agriculture,Mali,Bougouni,M,TRUE,XOF,partner,partner,FALSE,2.0,625,152.0,paid
2074,,Fuel/Firewood,Retail,Mali,Segou,F,TRUE,XOF,partner,partner,FALSE,4.0,975,393.0,paid
2075,,Poultry,Agriculture,Mozambique,"Catembe, Maputo",F,TRUE,MZN,partner,partner,FALSE,1.0,675,513.0,paid
2076,,Construction,Construction,Mozambique,"Catembe, Maputo",M,TRUE,MZN,partner,partner,FALSE,1.0,425,511.0,paid
2077,,Cosmetics Sales,Retail,Peru,Moche - Trujillo - La Libertad,F,TRUE,PEN,partner,partner,FALSE,1.0,475,226.0,paid
2078,,Printing,Services,Peru,"Ilave, El Collao - Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,550,148.0,paid
2079,,Farming,Agriculture,Peru,Huancayo,M,TRUE,PEN,partner,partner,FALSE,2.0,1200,237.0,paid
2080,en,Sewing,Services,Lebanon,Beirut,F,TRUE,USD,partner,none,FALSE,1.0,1200,391.0,paid
2081,en,Food Market,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,175,236.0,paid
2082,,Farming,Agriculture,Peru,Tarma,M,TRUE,PEN,partner,partner,FALSE,1.0,475,206.0,paid
2083,,Grocery Store,Food,Peru,Huancayo,F,TRUE,PEN,partner,partner,FALSE,1.0,475,199.0,paid
2084,en,Farming,Agriculture,Bosnia and Herzegovina,Doboj,F,TRUE,BAM,partner,partner,FALSE,2.0,800,487.0,paid
2085,en,Farming,Agriculture,Samoa,Maninoa,F,TRUE,WST,partner,partner,FALSE,1.0,525,409.0,paid
2086,,Livestock,Agriculture,Viet Nam,Y Yen,F,TRUE,VND,partner,partner,FALSE,2.0,550,415.0,paid
2087,en,Construction,Construction,Azerbaijan,"Baku, City",M,TRUE,AZN,partner,partner,FALSE,1.0,625,382.0,paid
2088,,Clothing Sales,Clothing,Bolivia,El Alto / La Paz,F,TRUE,BOB,partner,partner,FALSE,2.0,4450,214.0,paid
2089,en,Farming,Agriculture,Tajikistan,Istaravshan,M,TRUE,TJS,partner,partner,FALSE,2.0,300,203.0,paid
2090,,Retail,Retail,Viet Nam,Bac Ninh,F,TRUE,VND,partner,partner,FALSE,1.0,950,218.0,paid
2091,en,Restaurant,Food,Lebanon,Saida - South,M,TRUE,USD,partner,none,FALSE,1.0,1200,398.0,paid
2092,,Bricks,Construction,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,1.0,1075,203.0,paid
2093,,Personal Education Expenses,Education,Nicaragua,Chontales,F,TRUE,NIO,lender,partner,FALSE,2.0,1175,500.0,paid
2094,en,Grocery Store,Food,Tajikistan,Dushanbe,M,TRUE,USD,partner,none,FALSE,2.0,950,408.0,paid
2095,en,Clothing Sales,Clothing,Tajikistan,Gafurov,F,TRUE,TJS,partner,partner,FALSE,1.0,1200,219.0,paid
2096,en,Soft Drinks,Food,Tanzania,Dar Es Salaam,F,TRUE,USD,partner,none,FALSE,1.0,750,336.0,paid
2097,en,Food Market,Food,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,3.0,600,287.0,paid
2098,,Services,Services,Mexico,Piedras Negras,M,TRUE,MXN,partner,partner,FALSE,1.0,225,172.0,paid
2099,en,Sewing,Services,Nigeria,Benin City,F,TRUE,NGN,partner,partner,FALSE,5.0,450,259.0,paid
2100,en,Fish Selling,Food,Ghana,Elmina,F,TRUE,GHS,partner,partner,FALSE,1.0,350,231.0,paid
2101,en,Food,Food,Ghana,Tema,F,TRUE,GHS,partner,partner,FALSE,1.0,525,259.0,paid
2102,,Auto Repair,Services,Bolivia,El Alto,M,TRUE,BOB,partner,partner,FALSE,1.0,350,380.0,paid
2103,en,Charcoal Sales,Retail,South Sudan,"Buluk, Juba, Southern",F,TRUE,SDG,partner,partner,FALSE,2.0,1825,380.0,paid
2104,en,Auto Repair,Services,Ukraine,Novomoskovsk,M,TRUE,UAH,partner,partner,FALSE,1.0,650,24.0,paid
2105,,Transportation,Transportation,Peru,Juliaca,F,TRUE,PEN,partner,partner,FALSE,1.0,350,198.0,paid
2106,en,Retail,Retail,South Sudan,"Atlabara,juba,southern",F,TRUE,SDG,partner,partner,FALSE,2.0,1075,382.0,paid
2107,,Grocery Store,Food,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,1.0,175,138.0,paid
2108,,Grocery Store,Food,Peru,Tarma,F,TRUE,PEN,partner,partner,FALSE,1.0,875,214.0,paid
2109,en,Agriculture,Agriculture,Azerbaijan,Absheron Region,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,398.0,paid
2110,en,Poultry,Agriculture,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,318.0,paid
2111,en,Cafe,Food,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,275,348.0,paid
2112,,Metal Shop,Manufacturing,Senegal,Ziguinchor,M,TRUE,XOF,partner,partner,FALSE,1.0,925,410.0,paid
2113,,Personal Housing Expenses,Housing,Bolivia,La Paz,M,TRUE,USD,partner,none,FALSE,2.0,400,223.0,paid
2114,en,Grocery Store,Food,Cambodia,Angkrorng Village,F,TRUE,KHR,partner,partner,FALSE,1.0,375,407.0,paid
2115,en,Food Market,Food,Tanzania,Dar Es Salaam,F,TRUE,TZS,partner,partner,FALSE,2.0,1125,166.0,paid
2116,en,Fishing,Food,Samoa,Manono,F,TRUE,WST,partner,partner,FALSE,1.0,525,407.0,paid
2117,en,Food Market,Food,Samoa,Gagaifo,F,TRUE,WST,partner,partner,FALSE,1.0,375,400.0,paid
2118,en,Farming,Agriculture,Samoa,Faleasiu,F,TRUE,WST,partner,partner,FALSE,1.0,325,400.0,paid
2119,,Traveling Sales,Retail,Paraguay,Santaní,M,TRUE,PYG,partner,partner,FALSE,1.0,525,367.0,paid
2120,en,Fuel/Firewood,Retail,Nigeria,Lagos State,F,TRUE,NGN,partner,partner,FALSE,2.0,700,279.0,paid
2121,,General Store,Retail,Peru,"Zepita, Puno",F,TRUE,PEN,partner,partner,FALSE,1.0,600,165.0,paid
2122,en,Farming,Agriculture,Cambodia,Siem Reap Province,F,TRUE,USD,partner,none,FALSE,2.0,300,401.0,paid
2123,en,Pigs,Agriculture,Cambodia,Siem Reap Province,F,TRUE,USD,partner,none,FALSE,3.0,1000,337.0,paid
2124,en,General Store,Retail,Tanzania,Dar Es Salaam,F,TRUE,USD,partner,none,FALSE,1.0,1200,336.0,paid
2125,,Personal Housing Expenses,Housing,Nicaragua,Managua,M,TRUE,NIO,partner,partner,FALSE,1.0,375,345.0,paid
2126,,Retail,Retail,Mexico,"Mérida, Yucatán",M,TRUE,MXN,partner,partner,FALSE,1.0,250,166.0,paid
2127,,Manufacturing,Manufacturing,Mexico,"Mérida, Yucatán",M,TRUE,MXN,partner,partner,FALSE,1.0,250,137.0,paid
2128,,Fishing,Food,Mexico,"Mérida, Yucatán",M,TRUE,MXN,partner,partner,FALSE,1.0,150,137.0,paid
2129,,Food Market,Food,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,850,216.0,paid
2130,en,Food Production/Sales,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,450,286.0,paid
2131,,General Store,Retail,Nicaragua,Chinandega,F,TRUE,NIO,partner,partner,FALSE,1.0,625,459.0,paid
2132,en,Clothing Sales,Clothing,Cambodia,Preaek Thum Village,F,TRUE,KHR,partner,partner,FALSE,1.0,900,397.0,paid
2133,,General Store,Retail,Nicaragua,Managua,F,TRUE,NIO,partner,partner,FALSE,1.0,725,305.0,paid
2134,,Personal Housing Expenses,Housing,Nicaragua,Chontales,F,TRUE,NIO,lender,partner,FALSE,2.0,925,458.0,paid
2135,es,Traveling Sales,Retail,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,2.0,525,160.0,paid
2136,en,Clothing Sales,Clothing,Guatemala,"Nahualá, Sololá",F,TRUE,GTQ,partner,partner,FALSE,2.0,2175,335.0,paid
2137,en,Personal Purchases,Personal Use,Sierra Leone,Makeni,M,TRUE,SLL,partner,partner,FALSE,2.0,850,343.0,paid
2138,es,Farming,Agriculture,Peru,Ayacucho,F,TRUE,PEN,partner,partner,FALSE,1.0,700,220.0,paid
2139,,Grocery Store,Food,Nicaragua,Managua,F,TRUE,USD,partner,none,FALSE,1.0,125,186.0,paid
2140,,Fruits & Vegetables,Food,Togo,Aného,F,TRUE,XOF,partner,partner,FALSE,1.0,700,460.0,paid
2141,en,Food Market,Food,Ghana,Abura,F,TRUE,GHS,partner,partner,FALSE,1.0,875,250.0,paid
2142,,Clothing Sales,Clothing,Peru,Comas,F,TRUE,PEN,partner,partner,FALSE,1.0,350,160.0,paid
2143,,Personal Products Sales,Retail,Peru,Comas,F,TRUE,PEN,partner,partner,FALSE,1.0,175,160.0,paid
2144,,Dairy,Agriculture,Tajikistan,Vahdat,F,TRUE,TJS,partner,partner,FALSE,1.0,875,398.0,paid
2145,en,Grocery Store,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,2.0,450,277.0,paid
2146,en,Food Production/Sales,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,350,277.0,paid
2147,en,Music Discs & Tapes,Retail,Pakistan,Raiwind,F,TRUE,PKR,partner,partner,FALSE,1.0,375,445.0,paid
2148,en,Dairy,Agriculture,Pakistan,Raiwind,F,TRUE,PKR,partner,partner,FALSE,1.0,375,445.0,paid
2149,,Services,Services,Bolivia,Santa Cruz De La Sierra,F,FALSE,USD,partner,none,FALSE,2.0,4300,184.0,paid
2150,en,Transportation,Transportation,Azerbaijan,Khirdalan Town,M,TRUE,AZN,partner,partner,FALSE,1.0,1200,397.0,paid
2151,en,Cereals,Food,Tanzania,Mbeya,F,TRUE,TZS,partner,partner,FALSE,2.0,450,184.0,paid
2152,en,Cereals,Food,Tanzania,Mbeya,F,TRUE,TZS,partner,partner,FALSE,2.0,450,184.0,paid
2153,en,Motorcycle Transport,Transportation,Cambodia,Pursat,F,TRUE,USD,partner,none,FALSE,1.0,1000,397.0,paid
2154,,Retail,Retail,Peru,Yarinacocha - Ucayali,F,TRUE,PEN,partner,partner,FALSE,2.0,350,186.0,paid
2155,,Retail,Retail,Tajikistan,Dushanbe,F,TRUE,TJS,partner,partner,FALSE,2.0,1200,245.0,paid
2156,en,Food Production/Sales,Food,Ghana,Obuasi,F,TRUE,GHS,partner,partner,FALSE,1.0,450,278.0,paid
2157,,Personal Housing Expenses,Housing,Nicaragua,Managua,M,TRUE,NIO,partner,partner,FALSE,2.0,525,336.0,paid
2158,en,Clothing Sales,Clothing,Ukraine,Uzhgorod,F,TRUE,UAH,partner,partner,FALSE,1.0,675,95.0,paid
2159,en,Cattle,Agriculture,Bosnia and Herzegovina,"Gra
anica",F,TRUE,BAM,partner,partner,FALSE,1.0,750,467.0,paid
2160,,Retail,Retail,Mexico,Zacatecas,F,TRUE,MXN,partner,partner,FALSE,1.0,250,214.0,paid
2161,en,Cattle,Agriculture,Azerbaijan,Salyan Region,M,TRUE,USD,partner,none,FALSE,1.0,800,427.0,paid
2162,en,Farming,Agriculture,Azerbaijan,Salyan Region,F,TRUE,USD,partner,none,FALSE,1.0,1000,427.0,paid
2163,en,Clothing Sales,Clothing,Ghana,"Katapo,pokuase,ga West District",F,TRUE,USD,partner,none,FALSE,1.0,800,276.0,paid
2164,en,Services,Services,Azerbaijan,"Baku, City",F,TRUE,USD,partner,none,FALSE,1.0,1200,428.0,paid
2165,en,Cattle,Agriculture,Azerbaijan,Salyan Region,M,TRUE,USD,partner,none,FALSE,1.0,1000,427.0,paid
2166,en,Food Production/Sales,Food,Ghana,Pantang,F,TRUE,USD,partner,none,FALSE,1.0,700,275.0,paid
2167,en,Retail,Retail,Ghana,"Abokobi, Accra",F,TRUE,USD,partner,none,FALSE,1.0,1000,266.0,paid
2168,en,Food Production/Sales,Food,Samoa,Salesatele,F,TRUE,USD,partner,none,FALSE,2.0,850,359.0,paid
2169,en,Bicycle Repair,Services,Kenya,Migori,M,TRUE,USD,lender,none,TRUE,3.0,150,379.0,defaulted
2170,en,Fishing,Food,Samoa,Poutasi,F,TRUE,USD,partner,none,FALSE,2.0,850,360.0,paid
2171,en,General Store,Retail,Kenya,Kibera Nairobi,F,TRUE,USD,lender,none,TRUE,1.0,1000,,defaulted
2172,en,Clothing Sales,Clothing,Ghana,"Katapo,pokuase,ga West District",F,TRUE,USD,partner,none,FALSE,1.0,900,275.0,paid
2173,en,Crafts,Arts,Samoa,Levi Saleimoa,F,TRUE,USD,partner,none,FALSE,2.0,875,356.0,paid
2174,en,Farming,Agriculture,Samoa,Faleasiu,F,TRUE,USD,partner,none,FALSE,2.0,1000,359.0,paid
2175,en,Perfumes,Retail,Samoa,Vaimoso,F,TRUE,USD,partner,none,FALSE,2.0,900,353.0,paid
2176,en,Sewing,Services,Samoa,Faleula,F,TRUE,USD,partner,none,FALSE,1.0,1000,355.0,paid
2177,en,Fishing,Food,Samoa,Faleula,F,TRUE,USD,partner,none,FALSE,2.0,850,356.0,paid
2178,en,Food Production/Sales,Food,Indonesia,Tangerang,F,TRUE,USD,partner,none,FALSE,1.0,100,367.0,paid
2179,en,Grocery Store,Food,Indonesia,Tangerang,F,TRUE,USD,partner,none,FALSE,1.0,50,306.0,paid
2180,en,Home Products Sales,Retail,Indonesia,Tangerang,F,TRUE,USD,partner,none,FALSE,1.0,50,306.0,paid
2181,en,Sewing,Services,Ghana,"Nkurankan, Yilo Krobo District,",F,TRUE,USD,partner,none,FALSE,1.0,800,264.0,paid
2182,en,Pub,Food,Ghana,"Nkurankan, Yilo Krobo District,",F,TRUE,USD,partner,none,FALSE,1.0,1000,275.0,paid
2183,en,Farming,Agriculture,Kenya,Muranga,F,TRUE,USD,lender,none,TRUE,1.0,1200,,defaulted
2184,en,Farming,Agriculture,Kenya,Muranga,F,TRUE,USD,lender,none,TRUE,1.0,150,,defaulted
2185,en,Clothing Sales,Clothing,Ukraine,Nikolaev,F,TRUE,USD,partner,none,FALSE,2.0,500,170.0,paid
2186,en,Food Production/Sales,Food,Samoa,Tulaele,F,TRUE,USD,partner,none,FALSE,2.0,875,367.0,paid
2187,en,Poultry,Agriculture,Cameroon,"Food-market, Bamenda, Nw. Province",F,TRUE,USD,partner,none,FALSE,3.0,500,457.0,paid
2188,en,Home Products Sales,Retail,Indonesia,Tangerang,F,TRUE,USD,partner,none,FALSE,1.0,50,306.0,paid
2189,en,Farming,Agriculture,Kenya,Thika Town,F,TRUE,USD,lender,none,TRUE,1.0,150,,defaulted
2190,en,Bakery,Food,Nigeria,Benin City,F,TRUE,USD,partner,none,FALSE,2.0,500,277.0,paid
2191,en,Sewing,Services,Ecuador,Guayaquil,F,TRUE,USD,partner,none,FALSE,2.0,600,231.0,paid
2192,en,Cobbler,Services,Kenya,Migori,M,TRUE,USD,lender,none,TRUE,2.0,250,375.0,defaulted
2193,en,Electronics Repair,Services,Nicaragua,Managua,M,TRUE,USD,partner,none,FALSE,1.0,750,352.0,paid
2194,,Office Supplies,Retail,Ecuador,Guayaquil,F,TRUE,USD,partner,none,FALSE,2.0,375,171.0,paid
2195,en,Clothing Sales,Clothing,Ukraine,Kherson,F,TRUE,USD,partner,none,FALSE,1.0,700,171.0,paid
2196,en,Services,Services,The Democratic Republic of the Congo,Kinshasa,F,TRUE,USD,partner,none,FALSE,1.0,500,122.0,paid
