,description.languages,status,funded_amount,activity,sector,location.country,location.town,partner_id,borrowers.gender,borrowers.pictured,terms.disbursal_amount,terms.disbursal_currency,terms.loan_amount,terms.loss_liability.nonpayment,terms.loss_liability.currency_exchange,journal_totals.entries,delinquent,duration
1898,,paid,525,Agriculture,Agriculture,Nicaragua,Chinandega,74,F,True,10000.0,NIO,525,partner,partner,1.0,False,443.0
1899,en,paid,100,Farming,Agriculture,Cambodia,Siem Reap,106,F,True,100.0,USD,100,partner,none,2.0,False,348.0
1900,en,paid,225,Arts,Arts,Nepal,Sundhara,62,F,True,15000.0,NPR,225,partner,partner,1.0,False,410.0
1901,en,paid,700,Grocery Store,Food,Tanzania,Dar Es Salaam,90,F,True,800000.0,TZS,700,partner,partner,2.0,False,349.0
1902,,paid,350,Arts,Arts,Peru,,71,F,True,1000.0,PEN,350,partner,partner,1.0,False,226.0
1903,en,paid,150,Poultry,Agriculture,Nepal,Bhatkepati,62,F,True,10000.0,NPR,150,partner,partner,1.0,False,407.0
1904,en,paid,300,Food Production/Sales,Food,Ghana,Obuasi,88,F,True,300.0,GHS,300,partner,partner,1.0,False,286.0
1905,en,paid,675,Food Market,Food,Ghana,Obuasi,88,F,True,700.0,GHS,675,partner,partner,2.0,False,282.0
1906,,paid,825,Services,Services,Mexico,"Solidaridad, Monterrey",16,F,True,8500.0,MXN,825,partner,partner,1.0,False,85.0
1907,,paid,575,Retail,Retail,Peru,,71,F,True,1600.0,PEN,575,partner,partner,1.0,False,224.0
1908,,paid,225,Pigs,Agriculture,Indonesia,"Melaya, Bali",82,F,True,2000000.0,IDR,225,lender,partner,2.0,False,226.0
1909,en,paid,775,Personal Purchases,Personal Use,Samoa,Falelauniu,15,F,True,1900.0,WST,775,partner,partner,1.0,False,389.0
1910,en,paid,325,Food Market,Food,Samoa,Moamoa,15,F,True,750.0,WST,325,partner,partner,1.0,False,405.0
1911,en,paid,850,Farming,Agriculture,Tajikistan,Istaravshan,100,M,True,850.0,USD,850,partner,none,2.0,False,401.0
1912,en,paid,625,Clothing Sales,Clothing,Tajikistan,Asht,47,F,True,2100.0,TJS,625,partner,partner,1.0,False,282.0
1913,,paid,1775,Livestock,Agriculture,Senegal,Thiadiaye,108,F,True,750000.0,XOF,1775,partner,partner,1.0,False,223.0
1914,,paid,700,Retail,Retail,Mexico,"Solidaridad, Monterrey",16,F,True,7000.0,MXN,700,partner,partner,1.0,False,227.0
1915,en,paid,525,Cattle,Agriculture,Cambodia,Trapaing Angkrorng Village,109,F,True,2000000.0,KHR,525,partner,partner,1.0,False,522.0
1916,,paid,700,Farming,Agriculture,Peru,,71,F,True,2000.0,PEN,700,partner,partner,1.0,False,224.0
1917,,paid,475,Agriculture,Agriculture,Peru,,71,F,True,1300.0,PEN,475,partner,partner,2.0,False,311.0
1918,en,paid,850,Cereals,Food,Peru,Ayacucho,70,F,True,2400.0,PEN,850,partner,partner,1.0,False,156.0
1919,,paid,725,Retail,Retail,Togo,Kpalimé,99,M,True,300000.0,XOF,725,partner,partner,1.0,False,389.0
1920,,paid,625,Livestock,Agriculture,Viet Nam,Hung Nguyen,67,F,True,10000000.0,VND,625,partner,partner,1.0,False,403.0
1921,,paid,825,Clothing Sales,Clothing,Mali,Sikasso,78,F,True,350000.0,XOF,825,partner,partner,2.0,False,345.0
1922,,paid,450,Grocery Store,Food,Peru,,71,F,True,1300.0,PEN,450,partner,partner,2.0,False,225.0
1923,en,paid,300,Cosmetics Sales,Retail,Peru,Ayacucho,70,F,True,800.0,PEN,300,partner,partner,2.0,False,161.0
1924,es,paid,550,Services,Services,Nicaragua,Managua,98,F,True,10400.0,NIO,550,partner,partner,2.0,False,291.0
1925,,paid,225,Pigs,Agriculture,Indonesia,"Melaya, Bali",82,F,True,2000000.0,IDR,225,lender,partner,1.0,False,224.0
1926,en,paid,600,Farming,Agriculture,Cambodia,Prey Veng Province,9,F,True,600.0,USD,600,partner,none,2.0,False,343.0
1927,,paid,525,General Store,Retail,Nicaragua,Chinandega,74,F,True,10000.0,NIO,525,partner,partner,1.0,False,463.0
1928,en,paid,1200,Services,Services,Lebanon,Nabatieh,77,M,True,1200.0,USD,1200,partner,none,1.0,False,399.0
1929,,paid,725,Hardware,Retail,Benin,Cotonou,104,F,True,300000.0,XOF,725,partner,partner,2.0,False,400.0
1930,,paid,125,Retail,Retail,Peru,Los Olivos,93,F,True,350.0,PEN,125,partner,partner,1.0,False,161.0
1931,,paid,175,Grocery Store,Food,Peru,San Martin De Porres,93,F,True,500.0,PEN,175,partner,partner,1.0,False,162.0
1932,,paid,450,Cosmetics Sales,Retail,Benin,Cotonou,104,F,True,180000.0,XOF,450,partner,partner,2.0,False,333.0
1933,en,paid,400,Motorcycle Transport,Transportation,Cambodia,Siem Reap Province,9,M,True,400.0,USD,400,partner,none,1.0,False,278.0
1934,en,paid,375,Food Market,Food,Ghana,Obuasi,88,F,True,400.0,GHS,375,partner,partner,1.0,False,278.0
1935,en,defaulted,200,Retail,Retail,Dominican Republic,Baní,66,F,True,6000.0,DOP,200,partner,partner,1.0,True,
1936,en,paid,4975,Clothing Sales,Clothing,Uganda,Jinja,84,F,True,8300000.0,UGX,4975,partner,partner,2.0,False,140.0
1937,en,paid,4725,Liquor Store / Off-License,Food,Uganda,Jinja,84,F,True,7850000.0,UGX,4725,partner,partner,2.0,False,219.0
1938,en,paid,625,Butcher Shop,Food,Uganda,Kawuku,84,M,True,1000000.0,UGX,625,partner,partner,2.0,False,150.0
1939,,paid,425,Clothing Sales,Clothing,Peru,Trujillo - La Libertad,72,F,True,1200.0,PEN,425,partner,partner,1.0,False,153.0
1940,en,paid,925,Livestock,Agriculture,Tajikistan,Utkansoi,47,M,True,3100.0,TJS,925,partner,partner,1.0,False,280.0
1941,en,paid,1000,Dairy,Agriculture,Azerbaijan,Fuzuli Region,30,F,True,800.0,AZN,1000,partner,partner,1.0,False,391.0
1942,en,paid,925,Livestock,Agriculture,Tajikistan,Asht,47,M,True,3100.0,TJS,925,partner,partner,1.0,False,285.0
1943,en,paid,625,Clothing Sales,Clothing,Azerbaijan,"Baku, City",30,M,True,500.0,AZN,625,partner,partner,1.0,False,396.0
1944,,paid,3650,Services,Services,Bolivia,,73,F,True,3636.36,USD,3650,partner,none,2.0,False,179.0
1945,,paid,1200,Home Products Sales,Retail,Togo,Agoe,111,F,True,500000.0,XOF,1200,partner,partner,2.0,False,388.0
1946,en,paid,300,Food Production/Sales,Food,Cambodia,Siem Reap,106,M,True,300.0,USD,300,partner,none,2.0,False,333.0
1947,,paid,350,Traveling Sales,Retail,Peru,Tarapoto - San Martin,72,F,True,1000.0,PEN,350,partner,partner,1.0,False,152.0
1948,,paid,600,Spare Parts,Retail,Bolivia,La Paz,110,F,True,585.0,USD,600,partner,none,2.0,False,234.0
1949,,paid,650,Spare Parts,Retail,Bolivia,La Paz,110,M,True,634.0,USD,650,partner,none,1.0,False,93.0
1950,,paid,525,Food Production/Sales,Food,Peru,Picota - San Martín,72,F,True,1500.0,PEN,525,partner,partner,2.0,False,212.0
1951,en,paid,800,Land Rental,Agriculture,Cambodia,Prey Veng Province,9,M,True,800.0,USD,800,partner,none,1.0,False,335.0
1952,,paid,450,Cosmetics Sales,Retail,Peru,Tarapoto - San Martin,72,F,True,1300.0,PEN,450,partner,partner,1.0,False,217.0
1953,en,paid,375,Home Products Sales,Retail,Ghana,Obuasi,88,F,True,400.0,GHS,375,partner,partner,1.0,False,274.0
1954,,paid,4275,Retail,Retail,Peru,Ayacucho,70,F,True,12600.0,PEN,4275,partner,partner,1.0,False,218.0
1955,,paid,1150,Photography,Services,Viet Nam,Soc Son,67,F,True,19000000.0,VND,1150,partner,partner,1.0,False,391.0
1956,,paid,175,Flowers,Agriculture,Peru,Huancayo,71,F,True,168.91,USD,175,partner,none,1.0,False,213.0
1957,,paid,850,Restaurant,Food,Mozambique,"Boane, Maputo",23,M,True,20000.0,MZN,850,partner,partner,2.0,False,510.0
1958,en,paid,150,Retail,Retail,Cambodia,Khsach Kandal District,61,M,True,150.0,USD,150,partner,none,3.0,False,390.0
1959,,paid,850,Used Clothing,Clothing,Senegal,"Bignona,ziguinchor",105,F,True,350000.0,XOF,850,lender,partner,2.0,False,234.0
1960,en,paid,1375,Retail,Retail,South Sudan,"Munuki, Juba, Southern",107,F,True,2800.0,SDG,1375,partner,partner,2.0,False,381.0
1961,en,paid,450,Food Market,Food,Ghana,Obuasi,88,F,True,500.0,GHS,450,partner,partner,2.0,False,298.0
1962,,paid,875,General Store,Retail,Peru,Huancayo,71,F,True,2500.0,PEN,875,partner,partner,2.0,False,210.0
1963,en,paid,2000,Poultry,Agriculture,Uganda,Nansana,65,F,True,3400000.0,UGX,2000,partner,partner,1.0,False,385.0
1964,en,paid,1475,Pub,Food,Uganda,Mukono,65,F,True,2500000.0,UGX,1475,partner,partner,1.0,False,391.0
1965,en,paid,900,Tailoring,Services,Uganda,Bugiri,65,F,True,1500000.0,UGX,900,partner,partner,1.0,False,386.0
1966,en,paid,350,Food Market,Food,Nigeria,Lagos State,20,F,True,40000.0,NGN,350,partner,partner,2.0,False,266.0
1967,en,paid,1200,Food Market,Food,Nigeria,Benin City,20,F,True,140000.0,NGN,1200,partner,partner,3.0,False,264.0
1968,en,paid,1075,Services,Services,Pakistan,Pakpattan,60,F,True,70000.0,PKR,1075,partner,partner,1.0,False,489.0
1969,,paid,950,Motorcycle Repair,Services,Togo,Avetonou,99,M,True,400000.0,XOF,950,partner,partner,1.0,False,385.0
1970,,paid,175,Pigs,Agriculture,Indonesia,"Melaya, Bali",82,F,True,1400000.0,IDR,175,lender,partner,2.0,False,229.0
1971,,paid,350,Crafts,Arts,Peru,Huancayo,71,F,True,1000.0,PEN,350,partner,partner,2.0,False,206.0
1972,,paid,550,General Store,Retail,Viet Nam,Quang Xuong,67,F,True,9000000.0,VND,550,partner,partner,1.0,False,384.0
1973,en,paid,525,Sewing,Services,Nigeria,Lagos State,20,F,True,60000.0,NGN,525,partner,partner,2.0,False,263.0
1974,en,paid,1200,Food Production/Sales,Food,Nigeria,Lagos State,20,F,True,140000.0,NGN,1200,partner,partner,2.0,False,262.0
1975,en,paid,250,Agriculture,Agriculture,Cambodia,Kraing Svay Village,109,F,True,1000000.0,KHR,250,partner,partner,1.0,False,385.0
1976,en,paid,125,Construction,Construction,Cambodia,Kandal Village,109,F,True,500000.0,KHR,125,partner,partner,1.0,False,325.0
1977,en,paid,500,Cattle,Agriculture,Cambodia,Sya Village,109,F,True,2000000.0,KHR,500,partner,partner,1.0,False,402.0
1978,en,paid,1200,Manufacturing,Manufacturing,Azerbaijan,Absheron Region,30,M,True,970.0,AZN,1200,partner,partner,1.0,False,381.0
1979,en,paid,600,Tailoring,Services,Tajikistan,Dushanbe,100,F,True,600.0,USD,600,partner,none,2.0,False,380.0
1980,en,defaulted,975,Teaching and Schools,Education,Dominican Republic,"San Isidro, Community Of Santo Domingo",66,F,True,33000.0,DOP,975,partner,partner,1.0,True,
1981,,paid,200,Retail,Retail,Bolivia,El Alto,48,M,True,1428.0,BOB,200,partner,partner,2.0,False,388.0
1982,,paid,1100,Retail,Retail,Nicaragua,Managua,98,F,True,20800.0,NIO,1100,partner,partner,2.0,False,391.0
1983,en,paid,600,Motorcycle Transport,Transportation,Cambodia,Kandal Steung District,61,F,True,600.0,USD,600,partner,none,2.0,False,512.0
1984,en,paid,1000,Weaving,Arts,Cambodia,Khsach Kandal District,61,F,True,1000.0,USD,1000,partner,none,2.0,False,505.0
1985,,paid,600,Food Production/Sales,Food,Viet Nam,Ninh Giang,67,F,True,10000000.0,VND,600,partner,partner,1.0,False,380.0
1986,,paid,1200,Retail,Retail,Senegal,Ziguinchor,105,F,True,500000.0,XOF,1200,lender,partner,2.0,False,222.0
1987,,paid,200,Arts,Arts,Peru,"Juli, Chucuito - Puno",72,F,True,500.0,PEN,200,partner,partner,1.0,False,142.0
1988,,paid,450,Furniture Making,Manufacturing,Nicaragua,Bluefields,76,M,True,450.0,USD,450,lender,none,2.0,False,384.0
1989,,paid,850,Retail,Retail,Senegal,"Karsia, Kolda",105,F,True,350000.0,XOF,850,lender,partner,1.0,False,246.0
1990,,paid,1725,Livestock,Agriculture,Senegal,Mboul,4,M,True,715000.0,XOF,1725,partner,partner,2.0,False,397.0
1991,en,paid,925,Cosmetics Sales,Retail,Ghana,Koforidua,88,F,True,1000.0,GHS,925,partner,partner,2.0,False,299.0
1992,en,paid,925,Clothing Sales,Clothing,Ghana,Koforidua,88,F,True,1000.0,GHS,925,partner,partner,2.0,False,260.0
1993,en,paid,225,Food,Food,Nepal,Kulashwor,62,F,True,15000.0,NPR,225,partner,partner,1.0,False,390.0
1994,en,paid,1025,Milk Sales,Food,Pakistan,Pakpattan,60,F,True,68000.0,PKR,1025,partner,partner,1.0,False,489.0
1995,en,paid,625,Poultry,Agriculture,Pakistan,Kasur,60,F,True,40000.0,PKR,625,partner,partner,1.0,False,478.0
1996,en,paid,475,Shoe Sales,Retail,Pakistan,Kasur,60,F,True,30000.0,PKR,475,partner,partner,1.0,False,484.0
1997,,paid,300,Retail,Retail,Tajikistan,Khujand,47,M,True,1000.0,TJS,300,partner,partner,1.0,False,204.0
1998,,paid,3125,Retail,Retail,Paraguay,Ita,58,F,True,12060000.0,PYG,3125,partner,partner,1.0,False,165.0
1999,en,paid,1200,Taxi,Transportation,Azerbaijan,Khirdalan Town,30,M,True,975.0,AZN,1200,partner,partner,1.0,False,385.0
2000,,paid,850,Construction,Construction,Mozambique,"Catembe, Maputo",23,F,True,20000.0,MZN,850,partner,partner,1.0,False,531.0
2001,en,paid,300,Weaving,Arts,Cambodia,Muk Kampoul District,61,F,True,300.0,USD,300,partner,none,3.0,False,532.0
2002,,paid,625,General Store,Retail,Togo,Wome,99,F,True,250000.0,XOF,625,partner,partner,1.0,False,345.0
2003,,paid,300,Transportation,Transportation,Bolivia,,73,M,True,300.0,USD,300,partner,none,2.0,False,257.0
2004,,paid,650,Taxi,Transportation,Nicaragua,Managua,98,M,True,12480.0,NIO,650,partner,partner,2.0,False,393.0
2005,,paid,325,Cafe,Food,Nicaragua,Managua,98,F,True,6240.0,NIO,325,partner,partner,1.0,False,199.0
2006,en,defaulted,250,Carpentry,Construction,Togo,Agoe,45,M,True,100000.0,XOF,250,partner,partner,1.0,True,
2007,en,paid,150,Fruits & Vegetables,Food,Nepal,Bholdhoka,62,F,True,10000.0,NPR,150,partner,partner,1.0,False,388.0
2008,en,paid,500,Food Market,Food,Ghana,Obuasi,88,F,True,500.0,GHS,500,partner,partner,1.0,False,258.0
2009,,paid,2675,Services,Services,Bolivia,,73,F,True,2661.97,USD,2675,partner,none,1.0,False,213.0
2010,,paid,625,Restaurant,Food,Peru,Pucallpa,71,M,True,1700.0,PEN,625,partner,partner,1.0,False,225.0
2011,,paid,1200,Wholesale,Wholesale,Peru,Pucallpa,71,M,True,3350.0,PEN,1200,partner,partner,1.0,False,217.0
2012,en,paid,300,Motorcycle Transport,Transportation,Cambodia,Kandal Steung District,61,M,True,300.0,USD,300,partner,none,3.0,False,503.0
2013,,paid,375,Farming,Agriculture,Peru,"Cuturapi, Yunguyo - Puno",72,F,True,1000.0,PEN,375,partner,partner,1.0,False,165.0
2014,,paid,375,Animal Sales,Agriculture,Peru,"Cuturapi, Yunguyo - Puno",72,F,True,1000.0,PEN,375,partner,partner,1.0,False,165.0
2015,,paid,375,Food Production/Sales,Food,Peru,Yunguyo-puno,72,F,True,1000.0,PEN,375,partner,partner,1.0,False,165.0
2016,en,paid,375,Pigs,Agriculture,Cambodia,Trapaing Ronas Village,109,F,True,1500000.0,KHR,375,partner,partner,1.0,False,408.0
2017,en,paid,500,Food Production/Sales,Food,Ghana,Obuasi,88,F,True,500.0,GHS,500,partner,partner,1.0,False,258.0
2018,en,paid,1000,Barber Shop,Services,Lebanon,Borj Barajneh,77,M,True,1000.0,USD,1000,partner,none,1.0,False,339.0
2019,en,paid,350,Used Clothing,Clothing,Tanzania,Mbeya,90,F,True,400000.0,TZS,350,partner,partner,2.0,False,197.0
2020,es,paid,375,General Store,Retail,Nicaragua,Managua,98,F,True,7280.0,NIO,375,partner,partner,2.0,False,252.0
2021,en,paid,300,Cloth & Dressmaking Supplies,Retail,Nepal,Koteshwor,62,F,True,20000.0,NPR,300,partner,partner,3.0,False,410.0
2022,,paid,725,Charcoal Sales,Retail,Mali,Fana Koulikoro,78,F,True,300000.0,XOF,725,partner,partner,2.0,False,223.0
2023,,paid,725,Clothing Sales,Clothing,Senegal,Ziguinchor,105,F,True,300000.0,XOF,725,lender,partner,1.0,False,306.0
2024,,paid,550,Internet Cafe,Services,Peru,Callería - Ucayali,72,F,True,1500.0,PEN,550,partner,partner,1.0,False,195.0
2025,,paid,375,Retail,Retail,Peru,Yarinacocha - Ucayali,72,F,True,1000.0,PEN,375,partner,partner,1.0,False,195.0
2026,,paid,650,General Store,Retail,Peru,Callería - Ucayali,72,F,True,1800.0,PEN,650,partner,partner,1.0,False,195.0
2027,en,paid,275,Cereals,Food,Tanzania,Mbeya,90,F,True,300000.0,TZS,275,partner,partner,2.0,False,197.0
2028,en,paid,275,Cereals,Food,Tanzania,Mbeya,90,F,True,300000.0,TZS,275,partner,partner,2.0,False,195.0
2029,en,paid,175,Grocery Store,Food,Tanzania,Dar Es Salaam,90,F,True,200000.0,TZS,175,partner,partner,2.0,False,346.0
2030,en,paid,275,Poultry,Agriculture,Tanzania,Dar Es Salaam,90,F,True,300000.0,TZS,275,partner,partner,2.0,False,346.0
2031,en,paid,575,Retail,Retail,Peru,,70,F,True,1600.0,PEN,575,partner,partner,2.0,False,162.0
2032,en,paid,550,Food Production/Sales,Food,Peru,,70,F,True,1500.0,PEN,550,partner,partner,1.0,False,221.0
2033,en,paid,875,Cafe,Food,Tanzania,Dar Es Salaam,90,F,True,1000000.0,TZS,875,partner,partner,2.0,False,327.0
2034,,paid,450,Food Production/Sales,Food,Tajikistan,Fayzabad,63,F,True,1500.0,TJS,450,partner,partner,1.0,False,396.0
2035,,paid,450,Spare Parts,Retail,Tajikistan,Vahdat,63,M,True,1500.0,TJS,450,partner,partner,1.0,False,407.0
2036,,paid,450,Retail,Retail,Tajikistan,Tursun-zoda,63,F,True,1500.0,TJS,450,partner,partner,1.0,False,397.0
2037,en,paid,1050,Food Production/Sales,Food,Paraguay,Asunción,58,M,True,4000000.0,PYG,1050,partner,partner,1.0,False,401.0
2038,en,paid,525,Traveling Sales,Retail,Paraguay,Carapegua,58,M,True,2000000.0,PYG,525,partner,partner,1.0,False,385.0
2039,en,paid,2700,Retail,Retail,Paraguay,Carapegua,58,F,False,10600000.0,PYG,2700,partner,partner,1.0,False,147.0
2040,,paid,1200,Livestock,Agriculture,Tajikistan,Isfara,47,M,True,4125.0,TJS,1200,partner,partner,1.0,False,185.0
2041,en,paid,875,Movie Tapes & DVDs,Retail,Nigeria,Benin City,20,F,True,102000.0,NGN,875,partner,partner,3.0,False,257.0
2042,en,paid,675,Livestock,Agriculture,Pakistan,Arifwala,60,F,True,47000.0,PKR,675,partner,partner,1.0,False,473.0
2043,en,paid,200,Farming,Agriculture,Cambodia,Siem Reap,106,F,True,200.0,USD,200,partner,none,2.0,False,337.0
2044,,paid,900,General Store,Retail,Nicaragua,Managua,98,F,True,17680.0,NIO,900,partner,partner,2.0,False,47.0
2045,en,paid,1125,Wholesale,Wholesale,Pakistan,Chichawatni,60,F,True,79000.0,PKR,1125,partner,partner,1.0,False,450.0
2046,,paid,475,General Store,Retail,Peru,Juliaca,71,F,True,1300.0,PEN,475,partner,partner,1.0,False,220.0
2047,en,paid,500,Weaving,Arts,Cambodia,Muk Kampoul District,61,F,True,500.0,USD,500,partner,none,2.0,False,520.0
2048,en,paid,1000,Flowers,Agriculture,Cambodia,Pon-nhea Leu District,61,F,True,1000.0,USD,1000,partner,none,2.0,False,518.0
2049,en,paid,100,Fuel/Firewood,Retail,Tajikistan,Shahrituz,100,F,True,300.0,TJS,100,partner,partner,2.0,False,161.0
2050,,paid,425,Construction,Construction,Mozambique,"Catembe, Maputo",23,F,True,10000.0,MZN,425,partner,partner,1.0,False,524.0
2051,,paid,500,General Store,Retail,Mexico,"San Juanito, Chihuahua",16,F,True,5000.0,MXN,500,partner,partner,1.0,False,233.0
2052,,paid,800,Sewing,Services,Mexico,"Tampico, Tamaulipas",16,F,True,8000.0,MXN,800,partner,partner,1.0,False,215.0
2053,en,paid,375,Sewing,Services,Peru,,70,F,True,1000.0,PEN,375,partner,partner,2.0,False,158.0
2054,,paid,150,Bakery,Food,Peru,Carabayllo-lima,93,F,True,400.0,PEN,150,partner,partner,1.0,False,162.0
2055,en,paid,825,Poultry,Agriculture,Bosnia and Herzegovina,Kolesija,101,F,True,1000.0,BAM,825,partner,partner,1.0,False,477.0
2056,,paid,975,Crafts,Arts,Senegal,Ziguinchor,108,M,True,400000.0,XOF,975,partner,partner,1.0,False,408.0
2057,en,paid,3950,Fish Selling,Food,Uganda,Lugazi,84,F,True,6150000.0,UGX,3950,partner,partner,2.0,False,145.0
2058,,paid,750,Retail,Retail,Togo,Agoe,111,F,True,310000.0,XOF,750,partner,partner,2.0,False,328.0
2059,,paid,600,Agriculture,Agriculture,Viet Nam,Me Linh,67,F,True,10000000.0,VND,600,partner,partner,1.0,False,426.0
2060,en,paid,1200,Printing,Services,Azerbaijan,Khachmaz Region,30,M,True,970.0,AZN,1200,partner,partner,1.0,False,336.0
2061,,paid,725,Poultry,Agriculture,Viet Nam,Hung Nguyen,67,F,True,12000000.0,VND,725,partner,partner,1.0,False,415.0
2062,,paid,250,Fruits & Vegetables,Food,Peru,Yunguyo-puno,72,F,True,700.0,PEN,250,partner,partner,1.0,False,150.0
2063,,paid,850,Clothing,Clothing,Togo,Assahoun,99,F,True,350000.0,XOF,850,partner,partner,1.0,False,386.0
2064,,paid,1150,Services,Services,Viet Nam,Kim Dong,67,F,True,19000000.0,VND,1150,partner,partner,1.0,False,415.0
2065,en,paid,500,Fish Selling,Food,Ghana,Elmina,91,F,True,500.0,GHS,500,partner,partner,1.0,False,238.0
2066,en,paid,1600,Upholstery,Services,Dominican Republic,Puerto Plata,44,F,True,54000.0,DOP,1600,partner,partner,2.0,False,212.0
2067,en,paid,1700,Retail,Retail,Sierra Leone,Makeni,57,M,True,5000000.0,SLL,1700,partner,partner,2.0,False,337.0
2068,,paid,500,Clothing Sales,Clothing,Nicaragua,Leon,96,M,True,9800.0,NIO,500,partner,partner,2.0,False,378.0
2069,,paid,375,Bakery,Food,Peru,Tarma,71,F,True,1000.0,PEN,375,partner,partner,1.0,False,210.0
2070,,paid,300,Food Production/Sales,Food,Peru,"Victor Larco, Trujillo - La Libertad",72,F,True,800.0,PEN,300,partner,partner,1.0,False,206.0
2071,,paid,625,Butcher Shop,Food,Nicaragua,Managua,98,F,True,12000.0,NIO,625,partner,partner,2.0,False,388.0
2072,,paid,375,Animal Sales,Agriculture,Peru,"Zepita, Puno",72,F,True,1000.0,PEN,375,partner,partner,1.0,False,149.0
2073,,paid,625,Animal Sales,Agriculture,Mali,Bougouni,78,M,True,250000.0,XOF,625,partner,partner,2.0,False,152.0
2074,,paid,975,Fuel/Firewood,Retail,Mali,Segou,78,F,True,400000.0,XOF,975,partner,partner,4.0,False,393.0
2075,,paid,675,Poultry,Agriculture,Mozambique,"Catembe, Maputo",23,F,True,16000.0,MZN,675,partner,partner,1.0,False,513.0
2076,,paid,425,Construction,Construction,Mozambique,"Catembe, Maputo",23,M,True,10000.0,MZN,425,partner,partner,1.0,False,511.0
2077,,paid,475,Cosmetics Sales,Retail,Peru,Moche - Trujillo - La Libertad,72,F,True,1300.0,PEN,475,partner,partner,1.0,False,226.0
2078,,paid,550,Printing,Services,Peru,"Ilave, El Collao - Puno",72,F,True,1500.0,PEN,550,partner,partner,1.0,False,148.0
2079,,paid,1200,Farming,Agriculture,Peru,Huancayo,71,M,True,3390.0,PEN,1200,partner,partner,2.0,False,237.0
2080,en,paid,1200,Sewing,Services,Lebanon,Beirut,77,F,True,1200.0,USD,1200,partner,none,1.0,False,391.0
2081,en,paid,175,Food Market,Food,Ghana,Elmina,91,F,True,200.0,GHS,175,partner,partner,1.0,False,236.0
2082,,paid,475,Farming,Agriculture,Peru,Tarma,71,M,True,1300.0,PEN,475,partner,partner,1.0,False,206.0
